date,hour,temperature
2013-07-09,12,298.29
2013-07-09,13,296.95
2013-07-09,14,296.51
2013-07-09,15,295.5
2013-07-09,16,294.81
2013-07-09,17,295.08
2013-07-09,18,295.78
2013-07-09,19,299.39
2013-07-09,20,301.7
2013-07-09,21,302.34
2013-07-09,22,302.91
2013-07-09,23,302.5
2013-07-10,0,302.59
2013-07-10,1,301.94
2013-07-10,2,299.56
2013-07-10,3,298.92
2013-07-10,4,298.76
2013-07-10,5,297.56
2013-07-10,6,296.91
2013-07-10,7,296.66
2013-07-10,8,295.99
2013-07-10,9,295.6
2013-07-10,10,295.07
2013-07-10,11,294.64
2013-07-10,12,295.95
2013-07-10,13,297.4
2013-07-10,14,298.72
2013-07-10,15,300.31
2013-07-10,16,301.9
2013-07-10,17,301.24
2013-07-10,18,300.37
2013-07-10,19,300.05
2013-07-10,20,301.14
2013-07-10,21,300.24
2013-07-10,22,301.6
2013-07-10,23,301.59
2013-07-11,0,301.82
2013-07-11,1,301.49
2013-07-11,2,300.82
2013-07-11,3,300.67
2013-07-11,4,300.42
2013-07-11,5,300.05
2013-07-11,6,299.42
2013-07-11,7,299.05
2013-07-11,8,298.6
2013-07-11,9,298.41
2013-07-11,10,298.3
2013-07-11,11,297.95
2013-07-11,12,298.69
2013-07-11,13,299.57
2013-07-11,14,300.45
2013-07-11,15,301.21
2013-07-11,16,301.15
2013-07-11,17,302.28
2013-07-11,18,301.22
2013-07-11,19,300.97
2013-07-11,20,299.62
2013-07-11,21,298.77
2013-07-11,22,298.0
2013-07-11,23,297.32
2013-07-12,0,296.68
2013-07-12,1,295.67
2013-07-12,2,294.34
2013-07-12,3,293.31
2013-07-12,4,291.15
2013-07-12,5,290.2
2013-07-12,6,289.86
2013-07-12,7,289.64
2013-07-12,8,289.98
2013-07-12,9,290.06
2013-07-12,10,289.52
2013-07-12,11,289.62
2013-07-12,12,291.71
2013-07-12,13,294.27
2013-07-12,14,294.342
2013-07-12,15,296.9
2013-07-12,16,297.79
2013-07-12,17,298.55
2013-07-12,18,298.65
2013-07-12,19,299.01
2013-07-12,20,298.99
2013-07-12,21,299.0
2013-07-12,22,298.23
2013-07-12,23,297.19
2013-07-13,0,296.33
2013-07-13,1,295.1
2013-07-13,2,293.22
2013-07-13,3,291.78
2013-07-13,4,290.53
2013-07-13,5,289.96
2013-07-13,6,289.4
2013-07-13,7,288.69
2013-07-13,8,287.16
2013-07-13,9,286.62
2013-07-13,10,286.05
2013-07-13,11,286.24
2013-07-13,12,288.45
2013-07-13,13,292.24
2013-07-13,14,295.41
2013-07-13,15,297.07
2013-07-13,16,298.84
2013-07-13,17,299.65
2013-07-13,18,300.6
2013-07-13,19,300.93
2013-07-13,20,300.24
2013-07-13,21,299.95
2013-07-13,22,299.19
2013-07-13,23,298.18
2013-07-14,0,297.66
2013-07-14,1,296.02
2013-07-14,2,294.1
2013-07-14,3,292.66
2013-07-14,4,291.66
2013-07-14,5,291.47
2013-07-14,6,290.62
2013-07-14,7,290.37
2013-07-14,8,289.92
2013-07-14,9,288.9
2013-07-14,10,288.67
2013-07-14,11,288.55
2013-07-14,12,290.96
2013-07-14,13,294.28
2013-07-14,14,297.82
2013-07-14,15,298.9
2013-07-14,16,299.75
2013-07-14,17,300.56
2013-07-14,18,300.81
2013-07-14,19,300.81
2013-07-14,20,300.54
2013-07-14,21,300.54
2013-07-14,22,300.15
2013-07-14,23,299.17
2013-07-15,0,298.22
2013-07-15,1,296.97
2013-07-15,2,295.73
2013-07-15,3,295.38
2013-07-15,4,295.17
2013-07-15,5,294.76
2013-07-15,6,294.69
2013-07-15,7,294.61
2013-07-15,8,295.51
2013-07-15,9,294.89
2013-07-15,10,294.86
2013-07-15,11,294.62
2013-07-15,12,296.15
2013-07-15,13,296.750666667
2013-07-15,14,297.351333333
2013-07-15,15,296.691
2013-07-15,16,297.712
2013-07-15,17,297.472
2013-07-15,18,300.311
2013-07-15,19,299.044666667
2013-07-15,20,300.857333333
2013-07-15,21,302.67
2013-07-15,22,302.52
2013-07-15,23,301.67
2013-07-16,0,300.58
2013-07-16,1,299.21
2013-07-16,2,297.96
2013-07-16,3,297.375
2013-07-16,4,296.79
2013-07-16,5,296.14
2013-07-16,6,295.51
2013-07-16,7,295.08
2013-07-16,8,294.99
2013-07-16,9,294.78
2013-07-16,10,294.88
2013-07-16,11,295.08
2013-07-16,12,297.08
2013-07-16,13,299.86
2013-07-16,14,301.65
2013-07-16,15,303.11
2013-07-16,16,303.72
2013-07-16,17,302.56
2013-07-16,18,299.82
2013-07-16,19,301.135
2013-07-16,20,302.45
2013-07-16,21,302.34
2013-07-16,22,301.75
2013-07-16,23,301.28
2013-07-17,0,301.15
2013-07-17,1,300.3
2013-07-17,2,299.48
2013-07-17,3,299.2
2013-07-17,4,298.26
2013-07-17,5,297.41
2013-07-17,6,297.36
2013-07-17,7,297.34
2013-07-17,8,296.49
2013-07-17,9,296.28
2013-07-17,10,296.15
2013-07-17,11,295.89
2013-07-17,12,297.3
2013-07-17,13,299.92
2013-07-17,14,301.61
2013-07-17,15,302.72
2013-07-17,16,303.11
2013-07-17,17,304.96
2013-07-17,18,305.36
2013-07-17,19,305.76
2013-07-17,20,305.76
2013-07-17,21,305.57
2013-07-17,22,305.41
2013-07-17,23,305.07
2013-07-18,0,304.39
2013-07-18,1,303.71
2013-07-18,2,302.22
2013-07-18,3,301.1
2013-07-18,4,300.34
2013-07-18,5,300.17
2013-07-18,6,298.91
2013-07-18,7,298.87
2013-07-18,8,298.0
2013-07-18,9,297.46
2013-07-18,10,297.36
2013-07-18,11,296.87
2013-07-18,12,298.38
2013-07-18,13,301.06
2013-07-18,14,302.385
2013-07-18,15,303.71
2013-07-18,16,304.87
2013-07-18,17,305.2
2013-07-18,18,305.6
2013-07-18,19,306.0
2013-07-18,20,305.97
2013-07-18,21,305.72
2013-07-18,22,305.73
2013-07-18,23,305.74
2013-07-19,0,305.37
2013-07-19,1,303.84
2013-07-19,2,302.56
2013-07-19,3,301.14
2013-07-19,4,300.16
2013-07-19,5,299.12
2013-07-19,6,298.67
2013-07-19,7,298.16
2013-07-19,8,298.02
2013-07-19,9,297.99
2013-07-19,10,298.693
2013-07-19,11,297.54
2013-07-19,12,298.9
2013-07-19,13,301.42
2013-07-19,14,303.39
2013-07-19,15,304.66
2013-07-19,16,304.95
2013-07-19,17,305.74
2013-07-19,18,306.29
2013-07-19,19,307.01
2013-07-19,20,307.59
2013-07-19,21,307.07
2013-07-19,22,305.35
2013-07-19,23,303.9
2013-07-20,0,303.64
2013-07-20,1,303.19
2013-07-20,2,302.33
2013-07-20,3,302.16
2013-07-20,4,301.72
2013-07-20,5,301.52
2013-07-20,6,301.07
2013-07-20,7,300.64
2013-07-20,8,300.32
2013-07-20,9,299.68
2013-07-20,10,299.68
2013-07-20,11,299.29
2013-07-20,12,300.11
2013-07-20,13,301.48
2013-07-20,14,302.99
2013-07-20,15,304.53
2013-07-20,16,305.8
2013-07-20,17,306.61
2013-07-20,18,307.17
2013-07-20,19,307.33
2013-07-20,20,307.62
2013-07-20,21,307.75
2013-07-20,22,306.74
2013-07-20,23,306.22
2013-07-21,0,305.8
2013-07-21,1,304.56
2013-07-21,2,300.4685
2013-07-21,3,298.47
2013-07-21,4,296.44
2013-07-21,5,296.22
2013-07-21,6,296.67
2013-07-21,7,296.36
2013-07-21,8,296.33
2013-07-21,9,295.68
2013-07-21,10,295.04
2013-07-21,11,293.64
2013-07-21,12,295.01
2013-07-21,13,296.68
2013-07-21,14,298.9
2013-07-21,15,300.15
2013-07-21,16,301.38
2013-07-21,17,301.94
2013-07-21,18,303.02
2013-07-21,19,303.28
2013-07-21,20,303.58
2013-07-21,21,303.7
2013-07-21,22,302.2
2013-07-21,23,301.14
2013-07-22,0,299.16
2013-07-22,1,297.53
2013-07-22,2,296.27
2013-07-22,3,295.77
2013-07-22,4,295.23
2013-07-22,5,294.29
2013-07-22,6,294.06
2013-07-22,7,293.73
2013-07-22,8,293.18
2013-07-22,9,292.35
2013-07-22,10,292.57
2013-07-22,11,292.17
2013-07-22,12,293.96
2013-07-22,13,296.61
2013-07-22,14,298.23
2013-07-22,15,299.21
2013-07-22,16,301.01
2013-07-22,17,302.25
2013-07-22,18,302.74
2013-07-22,19,303.14
2013-07-22,20,302.87
2013-07-22,21,302.08
2013-07-22,22,300.95
2013-07-22,23,298.86
2013-07-23,0,296.97
2013-07-23,1,295.66
2013-07-23,2,294.75
2013-07-23,3,294.733333333
2013-07-23,4,297.316
2013-07-23,5,294.7
2013-07-23,6,294.93
2013-07-23,7,294.81
2013-07-23,8,294.49
2013-07-23,9,294.5
2013-07-23,10,293.87
2013-07-23,11,293.28
2013-07-23,12,293.84
2013-07-23,13,296.23
2013-07-23,14,297.6
2013-07-23,15,298.87
2013-07-23,16,300.34
2013-07-23,17,300.95
2013-07-23,18,302.23
2013-07-23,19,302.37
2013-07-23,20,302.81
2013-07-23,21,302.66
2013-07-23,22,302.51
2013-07-23,23,302.09
2013-07-24,0,302.14
2013-07-24,1,300.92
2013-07-24,2,299.93
2013-07-24,3,299.23
2013-07-24,4,298.97
2013-07-24,5,299.0
2013-07-24,6,296.94
2013-07-24,7,294.8
2013-07-24,8,294.9
2013-07-24,9,295.97
2013-07-24,10,292.163666667
2013-07-24,11,292.165333333
2013-07-24,12,293.73
2013-07-24,13,295.16
2013-07-24,14,295.72
2013-07-24,15,296.54
2013-07-24,16,297.19
2013-07-24,17,296.94
2013-07-24,18,297.1
2013-07-24,19,297.78
2013-07-24,20,297.54
2013-07-24,21,296.79
2013-07-24,22,295.46
2013-07-24,23,294.26
2013-07-25,0,293.49
2013-07-25,1,292.39
2013-07-25,2,292.07
2013-07-25,3,291.7
2013-07-25,4,291.61
2013-07-25,5,291.42
2013-07-25,6,291.33
2013-07-25,7,290.7
2013-07-25,8,290.5
2013-07-25,9,289.77
2013-07-25,10,289.7
2013-07-25,11,289.39
2013-07-25,12,290.37
2013-07-25,13,291.57
2013-07-25,14,292.48
2013-07-25,15,293.35
2013-07-25,16,293.9
2013-07-25,17,294.36
2013-07-25,18,294.34
2013-07-25,19,294.56
2013-07-25,20,294.43
2013-07-25,21,294.55
2013-07-25,22,293.93
2013-07-25,23,293.58
2013-07-26,0,293.05
2013-07-26,1,292.15
2013-07-26,2,291.24
2013-07-26,3,290.51
2013-07-26,4,288.97
2013-07-26,5,286.74
2013-07-26,6,286.41
2013-07-26,7,285.87
2013-07-26,8,285.64
2013-07-26,9,285.22
2013-07-26,10,284.99
2013-07-26,11,285.88
2013-07-26,12,288.06
2013-07-26,13,291.38
2013-07-26,14,293.91
2013-07-26,15,295.78
2013-07-26,16,296.886
2013-07-26,17,297.447
2013-07-26,18,298.6
2013-07-26,19,298.38
2013-07-26,20,299.35
2013-07-26,21,299.37
2013-07-26,22,298.06
2013-07-26,23,297.59
2013-07-27,0,296.94
2013-07-27,1,295.86
2013-07-27,2,294.32
2013-07-27,3,293.93
2013-07-27,4,293.28
2013-07-27,5,293.53
2013-07-27,6,293.7
2013-07-27,7,293.28
2013-07-27,8,293.15
2013-07-27,9,292.83
2013-07-27,10,292.4
2013-07-27,11,292.46
2013-07-27,12,291.51
2013-07-27,13,291.78
2013-07-27,14,292.33
2013-07-27,15,293.06
2013-07-27,16,292.09
2013-07-27,17,293.11
2013-07-27,18,292.38
2013-07-27,19,291.55
2013-07-27,20,291.85
2013-07-27,21,293.33
2013-07-27,22,293.94
2013-07-27,23,293.93
2013-07-28,0,294.03
2013-07-28,1,292.47
2013-07-28,2,292.0
2013-07-28,3,292.08
2013-07-28,4,291.43
2013-07-28,5,290.91
2013-07-28,6,290.36
2013-07-28,7,289.51
2013-07-28,8,288.99
2013-07-28,9,288.56
2013-07-28,10,288.45
2013-07-28,11,288.25
2013-07-28,12,288.46
2013-07-28,13,288.73
2013-07-28,14,289.0
2013-07-28,15,289.04
2013-07-28,16,289.75
2013-07-28,17,291.42
2013-07-28,18,291.22
2013-07-28,19,289.47
2013-07-28,20,289.95
2013-07-28,21,290.25
2013-07-28,22,290.04
2013-07-28,23,289.92
2013-07-29,0,289.6
2013-07-29,1,288.94
2013-07-29,2,288.3
2013-07-29,3,288.43
2013-07-29,4,288.43
2013-07-29,5,288.06
2013-07-29,6,287.22
2013-07-29,7,286.41
2013-07-29,8,286.25
2013-07-29,9,286.25
2013-07-29,10,286.08
2013-07-29,11,285.97
2013-07-29,12,286.1
2013-07-29,13,286.85
2013-07-29,14,287.95
2013-07-29,15,289.85
2013-07-29,16,290.16
2013-07-29,17,290.47
2013-07-29,18,291.84
2013-07-29,19,292.68
2013-07-29,20,293.39
2013-07-29,21,293.36
2013-07-29,22,293.36
2013-07-29,23,292.92
2013-07-30,0,292.92
2013-07-30,1,291.36
2013-07-30,2,289.27
2013-07-30,3,288.78
2013-07-30,4,289.88
2013-07-30,5,289.82
2013-07-30,6,289.76
2013-07-30,7,289.68
2013-07-30,8,288.86
2013-07-30,9,288.08
2013-07-30,10,287.47
2013-07-30,11,286.48
2013-07-30,12,287.56
2013-07-30,13,290.04
2013-07-30,14,291.97
2013-07-30,15,292.97
2013-07-30,16,293.97
2013-07-30,17,294.27
2013-07-30,18,295.64
2013-07-30,19,295.285
2013-07-30,20,294.93
2013-07-30,21,294.27
2013-07-30,22,293.96
2013-07-30,23,293.42
2013-07-31,0,292.42
2013-07-31,1,291.45
2013-07-31,2,290.8
2013-07-31,3,290.47
2013-07-31,4,289.92
2013-07-31,5,289.13
2013-07-31,6,288.7
2013-07-31,7,288.24
2013-07-31,8,290.291
2013-07-31,9,286.52
2013-07-31,10,286.46
2013-07-31,11,286.62
2013-07-31,12,288.46
2013-07-31,13,292.09
2013-07-31,14,294.03
2013-07-31,15,295.35
2013-07-31,16,296.36
2013-07-31,17,296.48
2013-07-31,18,295.06
2013-07-31,19,294.14
2013-07-31,20,294.49
2013-07-31,21,294.76
2013-07-31,22,294.29
2013-07-31,23,294.52
2013-08-01,0,294.24
2013-08-01,1,293.7
2013-08-01,2,292.94
2013-08-01,3,293.14
2013-08-01,4,293.05
2013-08-01,5,292.6
2013-08-01,6,292.6
2013-08-01,7,292.86
2013-08-01,8,292.75
2013-08-01,9,292.09
2013-08-01,10,292.0
2013-08-01,11,291.69
2013-08-01,12,291.68
2013-08-01,13,291.95
2013-08-01,14,292.08
2013-08-01,15,292.69
2013-08-01,16,293.14
2013-08-01,17,293.57
2013-08-01,18,293.8
2013-08-01,19,294.4
2013-08-01,20,294.96
2013-08-01,21,294.86
2013-08-01,22,295.77
2013-08-01,23,296.058
2013-08-02,0,296.132
2013-08-02,1,296.132
2013-08-02,2,292.03
2013-08-02,3,291.53
2013-08-02,4,291.03
2013-08-02,5,290.38
2013-08-02,6,290.41
2013-08-02,7,289.71
2013-08-02,8,289.14
2013-08-02,9,288.93
2013-08-02,10,288.93
2013-08-02,11,288.58
2013-08-02,12,289.9
2013-08-02,13,291.57
2013-08-02,14,294.04
2013-08-02,15,296.46
2013-08-02,16,298.25
2013-08-02,17,298.9
2013-08-02,18,299.57
2013-08-02,19,299.87
2013-08-02,20,299.66
2013-08-02,21,299.77
2013-08-02,22,299.12
2013-08-02,23,298.12
2013-08-03,0,297.59
2013-08-03,1,295.81
2013-08-03,2,293.5
2013-08-03,3,290.77
2013-08-03,4,289.79
2013-08-03,5,290.71
2013-08-03,6,290.8
2013-08-03,7,291.43
2013-08-03,8,290.99
2013-08-03,9,290.38
2013-08-03,10,290.88
2013-08-03,11,290.97
2013-08-03,12,291.06
2013-08-03,13,291.68
2013-08-03,14,293.49
2013-08-03,15,295.3
2013-08-03,16,297.59
2013-08-03,17,299.78
2013-08-03,18,301.45
2013-08-03,19,301.56
2013-08-03,20,301.66
2013-08-03,21,300.06
2013-08-03,22,299.41
2013-08-03,23,298.94
2013-08-04,0,298.62
2013-08-04,1,297.49
2013-08-04,2,297.06
2013-08-04,3,295.91
2013-08-04,4,295.72
2013-08-04,5,294.7
2013-08-04,6,294.14
2013-08-04,7,292.98
2013-08-04,8,292.14
2013-08-04,9,291.61
2013-08-04,10,291.13
2013-08-04,11,290.19
2013-08-04,12,292.4
2013-08-04,13,294.6
2013-08-04,14,295.68
2013-08-04,15,296.58
2013-08-04,16,297.23
2013-08-04,17,298.12
2013-08-04,18,298.64
2013-08-04,19,298.43
2013-08-04,20,298.57
2013-08-04,21,298.36
2013-08-04,22,297.56
2013-08-04,23,296.57
2013-08-05,0,295.59
2013-08-05,1,294.36
2013-08-05,2,293.71
2013-08-05,3,291.7
2013-08-05,4,289.34
2013-08-05,5,288.745
2013-08-05,6,288.15
2013-08-05,7,287.92
2013-08-05,8,287.82
2013-08-05,9,287.27
2013-08-05,10,287.6
2013-08-05,11,287.76
2013-08-05,12,289.16
2013-08-05,13,292.59
2013-08-05,14,294.26
2013-08-05,15,294.96
2013-08-05,16,295.33
2013-08-05,17,295.48
2013-08-05,18,295.87
2013-08-05,19,296.2
2013-08-05,20,295.99
2013-08-05,21,295.44
2013-08-05,22,294.81
2013-08-05,23,293.91
2013-08-06,0,293.26
2013-08-06,1,292.83
2013-08-06,2,292.49
2013-08-06,3,292.32
2013-08-06,4,291.6
2013-08-06,5,290.54
2013-08-06,6,289.01
2013-08-06,7,288.68
2013-08-06,8,287.82
2013-08-06,9,288.82
2013-08-06,10,288.62
2013-08-06,11,288.22
2013-08-06,12,288.87
2013-08-06,13,291.62
2013-08-06,14,292.35
2013-08-06,15,293.14
2013-08-06,16,294.14
2013-08-06,17,294.41
2013-08-06,18,295.63
2013-08-06,19,296.71
2013-08-06,20,296.48
2013-08-06,21,295.85
2013-08-06,22,294.74
2013-08-06,23,293.63
2013-08-07,0,293.85
2013-08-07,1,293.85
2013-08-07,2,293.85
2013-08-07,3,293.69
2013-08-07,4,293.69
2013-08-07,5,293.78
2013-08-07,6,293.37
2013-08-07,7,293.32
2013-08-07,8,293.33
2013-08-07,9,293.205
2013-08-07,10,293.08
2013-08-07,11,294.4295
2013-08-07,12,293.05
2013-08-07,13,293.49
2013-08-07,14,294.26
2013-08-07,15,295.33
2013-08-07,16,294.368
2013-08-07,17,293.86
2013-08-07,18,299.1465
2013-08-07,19,300.57
2013-08-07,20,300.66
2013-08-07,21,301.09
2013-08-07,22,299.163
2013-08-07,23,297.236
2013-08-08,0,300.17
2013-08-08,1,299.68
2013-08-08,2,298.81
2013-08-08,3,297.4865
2013-08-08,4,293.994
2013-08-08,5,293.755
2013-08-08,6,296.8
2013-08-08,7,296.61
2013-08-08,8,296.34
2013-08-08,9,296.34
2013-08-08,10,295.87
2013-08-08,11,295.51
2013-08-08,12,296.08
2013-08-08,13,297.04
2013-08-08,14,298.61
2013-08-08,15,300.9
2013-08-08,16,302.58
2013-08-08,17,302.78
2013-08-08,18,302.95
2013-08-08,19,302.5
2013-08-08,20,301.61
2013-08-08,21,303.02
2013-08-08,22,301.06
2013-08-08,23,299.78
2013-08-09,0,296.44
2013-08-09,1,295.34
2013-08-09,2,294.6
2013-08-09,3,294.41
2013-08-09,4,293.49
2013-08-09,5,293.22
2013-08-09,6,292.95
2013-08-09,7,292.93
2013-08-09,8,292.86
2013-08-09,9,293.12
2013-08-09,10,293.6815
2013-08-09,11,294.15
2013-08-09,12,294.15
2013-08-09,13,294.043333333
2013-08-09,14,294.936666667
2013-08-09,15,294.334
2013-08-09,16,294.334
2013-08-09,17,295.279
2013-08-09,18,295.279
2013-08-09,19,295.279
2013-08-09,20,295.654
2013-08-09,21,295.654
2013-08-09,22,295.654
2013-08-09,23,294.62
2013-08-10,0,294.62
2013-08-10,1,294.62
2013-08-10,2,294.15
2013-08-10,3,294.15
2013-08-10,4,294.15
2013-08-10,5,294.15
2013-08-10,6,293.15
2013-08-10,7,291.73
2013-08-10,8,290.31
2013-08-10,9,288.14
2013-08-10,10,289.4
2013-08-10,11,291.7535
2013-08-10,12,289.62
2013-08-10,13,292.69
2013-08-10,14,295.7
2013-08-10,15,297.7
2013-08-10,16,299.36
2013-08-10,17,300.45
2013-08-10,18,300.68
2013-08-10,19,300.67
2013-08-10,20,300.55
2013-08-10,21,300.47
2013-08-10,22,300.71
2013-08-10,23,300.07
2013-08-11,0,299.29
2013-08-11,1,298.62
2013-08-11,2,297.06
2013-08-11,3,296.31
2013-08-11,4,296.1
2013-08-11,5,295.95
2013-08-11,6,295.15
2013-08-11,7,293.9
2013-08-11,8,293.27
2013-08-11,9,292.45
2013-08-11,10,292.24
2013-08-11,11,291.98
2013-08-11,12,293.23
2013-08-11,13,294.48
2013-08-11,14,296.58
2013-08-11,15,298.0
2013-08-11,16,298.78
2013-08-11,17,299.2
2013-08-11,18,299.53
2013-08-11,19,298.97
2013-08-11,20,298.76
2013-08-11,21,298.44
2013-08-11,22,297.79
2013-08-11,23,297.01
2013-08-12,0,296.25
2013-08-12,1,295.03
2013-08-12,2,294.82
2013-08-12,3,294.53
2013-08-12,4,294.06
2013-08-12,5,292.89
2013-08-12,6,291.01
2013-08-12,7,289.32
2013-08-12,8,288.36
2013-08-12,9,288.35
2013-08-12,10,287.7
2013-08-12,11,288.19
2013-08-12,12,289.4
2013-08-12,13,292.83
2013-08-12,14,295.93
2013-08-12,15,297.36
2013-08-12,16,298.44
2013-08-12,17,298.77
2013-08-12,18,298.77
2013-08-12,19,299.05
2013-08-12,20,299.28
2013-08-12,21,299.37
2013-08-12,22,298.51
2013-08-12,23,296.42
2013-08-13,0,295.91
2013-08-13,1,295.49
2013-08-13,2,295.26
2013-08-13,3,295.38
2013-08-13,4,295.02
2013-08-13,5,293.85
2013-08-13,6,294.17
2013-08-13,7,294.05
2013-08-13,8,294.12
2013-08-13,9,293.77
2013-08-13,10,293.78
2013-08-13,11,293.83
2013-08-13,12,294.04
2013-08-13,13,294.92
2013-08-13,14,296.34
2013-08-13,15,297.76
2013-08-13,16,299.36
2013-08-13,17,300.46
2013-08-13,18,301.35
2013-08-13,19,301.44
2013-08-13,20,300.34
2013-08-13,21,297.6
2013-08-13,22,295.64
2013-08-13,23,296.66
2013-08-14,0,295.95
2013-08-14,1,295.27
2013-08-14,2,294.14
2013-08-14,3,293.77
2013-08-14,4,293.42
2013-08-14,5,293.4
2013-08-14,6,293.05
2013-08-14,7,292.26
2013-08-14,8,291.35
2013-08-14,9,291.11
2013-08-14,10,290.87
2013-08-14,11,290.39
2013-08-14,12,289.27
2013-08-14,13,289.7
2013-08-14,14,290.7
2013-08-14,15,291.28875
2013-08-14,16,292.594333333
2013-08-14,17,292.824666667
2013-08-14,18,293.71
2013-08-14,19,293.2575
2013-08-14,20,293.46
2013-08-14,21,293.25
2013-08-14,22,292.91
2013-08-14,23,292.81
2013-08-15,0,292.12
2013-08-15,1,291.04
2013-08-15,2,290.05
2013-08-15,3,289.69
2013-08-15,4,288.98
2013-08-15,5,288.81
2013-08-15,6,288.27
2013-08-15,7,288.12
2013-08-15,8,288.01
2013-08-15,9,288.18
2013-08-15,10,288.0
2013-08-15,11,287.55
2013-08-15,12,289.16
2013-08-15,13,291.023
2013-08-15,14,292.38
2013-08-15,15,293.54
2013-08-15,16,293.0565
2013-08-15,17,292.573
2013-08-15,18,292.573
2013-08-15,19,292.573
2013-08-15,20,294.208
2013-08-15,21,293.127
2013-08-15,22,294.762
2013-08-15,23,293.681
2013-08-16,0,293.681
2013-08-16,1,293.681
2013-08-16,2,289.9155
2013-08-16,3,286.15
2013-08-16,4,285.483333333
2013-08-16,5,284.816666667
2013-08-16,6,284.15
2013-08-16,7,284.15
2013-08-16,8,284.15
2013-08-16,9,284.7848
2013-08-16,10,285.4196
2013-08-16,11,286.0544
2013-08-16,12,286.6892
2013-08-16,13,287.324
2013-08-16,14,293.94
2013-08-16,15,293.94
2013-08-16,16,293.94
2013-08-16,17,296.548
2013-08-16,18,295.316
2013-08-16,19,295.316
2013-08-16,20,296.364
2013-08-16,21,296.364
2013-08-16,22,296.364
2013-08-16,23,295.697
2013-08-17,0,295.697
2013-08-17,1,295.697
2013-08-17,2,289.15
2013-08-17,3,288.15
2013-08-17,4,288.15
2013-08-17,5,287.15
2013-08-17,6,287.15
2013-08-17,7,286.15
2013-08-17,8,286.15
2013-08-17,9,286.15
2013-08-17,10,287.8785
2013-08-17,11,289.607
2013-08-17,12,289.607
2013-08-17,13,289.607
2013-08-17,14,295.864
2013-08-17,15,295.864
2013-08-17,16,295.864
2013-08-17,17,297.252
2013-08-17,18,297.252
2013-08-17,19,297.252
2013-08-17,20,297.599
2013-08-17,21,297.599
2013-08-17,22,297.599
2013-08-17,23,296.636
2013-08-18,0,296.636
2013-08-18,1,296.636
2013-08-18,2,293.15
2013-08-18,3,289.15
2013-08-18,4,288.15
2013-08-18,5,287.15
2013-08-18,6,287.15
2013-08-18,7,287.655
2013-08-18,8,288.16
2013-08-18,9,286.86
2013-08-18,10,286.54
2013-08-18,11,287.54
2013-08-18,12,288.19
2013-08-18,13,292.47
2013-08-18,14,295.71
2013-08-18,15,297.57
2013-08-18,16,298.55
2013-08-18,17,298.5
2013-08-18,18,299.08
2013-08-18,19,298.98
2013-08-18,20,298.98
2013-08-18,21,298.99
2013-08-18,22,298.66
2013-08-18,23,297.57
2013-08-19,0,296.7
2013-08-19,1,295.25
2013-08-19,2,293.92
2013-08-19,3,292.98
2013-08-19,4,291.97
2013-08-19,5,291.26
2013-08-19,6,291.07
2013-08-19,7,289.11
2013-08-19,8,288.59
2013-08-19,9,288.16
2013-08-19,10,287.61
2013-08-19,11,287.59
2013-08-19,12,288.98
2013-08-19,13,292.72
2013-08-19,14,295.96
2013-08-19,15,297.91
2013-08-19,16,298.74
2013-08-19,17,299.19
2013-08-19,18,299.32
2013-08-19,19,299.09
2013-08-19,20,299.52
2013-08-19,21,299.31
2013-08-19,22,298.76
2013-08-19,23,298.11
2013-08-20,0,296.79
2013-08-20,1,295.58
2013-08-20,2,294.06
2013-08-20,3,292.37
2013-08-20,4,290.43
2013-08-20,5,289.68
2013-08-20,6,289.34
2013-08-20,7,288.7
2013-08-20,8,288.26
2013-08-20,9,287.71
2013-08-20,10,287.5
2013-08-20,11,288.1
2013-08-20,12,289.29
2013-08-20,13,292.57
2013-08-20,14,296.03
2013-08-20,15,298.81
2013-08-20,16,300.02
2013-08-20,17,300.55
2013-08-20,18,300.98
2013-08-20,19,301.97
2013-08-20,20,300.85
2013-08-20,21,300.74
2013-08-20,22,300.4
2013-08-20,23,300.08
2013-08-21,0,299.35
2013-08-21,1,297.95
2013-08-21,2,295.87
2013-08-21,3,293.88
2013-08-21,4,293.33
2013-08-21,5,293.79
2013-08-21,6,293.53
2013-08-21,7,293.06
2013-08-21,8,292.71
2013-08-21,9,292.09
2013-08-21,10,291.55
2013-08-21,11,291.51
2013-08-21,12,292.05
2013-08-21,13,295.35
2013-08-21,14,298.36
2013-08-21,15,300.27
2013-08-21,16,300.95
2013-08-21,17,300.625
2013-08-21,18,302.43
2013-08-21,19,303.02
2013-08-21,20,303.8
2013-08-21,21,303.66
2013-08-21,22,303.8
2013-08-21,23,302.68
2013-08-22,0,301.93
2013-08-22,1,300.16
2013-08-22,2,298.4
2013-08-22,3,297.24
2013-08-22,4,296.6
2013-08-22,5,294.84
2013-08-22,6,294.42
2013-08-22,7,293.99
2013-08-22,8,294.34
2013-08-22,9,293.88
2013-08-22,10,292.68
2013-08-22,11,292.86
2013-08-22,12,293.51
2013-08-22,13,295.95
2013-08-22,14,298.4
2013-08-22,15,300.5
2013-08-22,16,302.23
2013-08-22,17,304.48
2013-08-22,18,304.795
2013-08-22,19,305.11
2013-08-22,20,305.23
2013-08-22,21,305.58
2013-08-22,22,304.91
2013-08-22,23,304.05
2013-08-23,0,302.59
2013-08-23,1,301.84
2013-08-23,2,301.06
2013-08-23,3,300.63
2013-08-23,4,300.56
